PlateAppID,startBaseOutState,FinalBaseOutState,PA_EndValue_ExpectedRuns,PA_StartValue_ExpectedRuns,TotalRPrime,R,ChangeExpRuns,BatterID,Singles,Doubles,Triples,HR,BB,SO,FO
ARKS_AUBN_0405201902_PA08HOME03,D1,A2,0.117848411,0.953947368,1,1,0.163901042,Ra_Woley0_AUBN_04,0,0,0,0,0,0,1
ARKS_AUBN_0405201902_PA08HOME04,A2,B2,0.268656716,0.117848411,0,0,0.150808306,Ed_Julien_AUBN_10,1,0,0,0,0,0,0
ARKS_AUBN_0405201902_PA09AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ca_Martin_ARKS_15,0,0,0,0,0,1,0
ARKS_AUBN_0405201902_PA09AWAY02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Do_Fletch_ARKS_24,0,0,0,0,0,1,0
ARKS_AUBN_0405201902_PA09AWAY04,A2,C2,0.341530055,0.117848411,0,0,0.223681644,Ma_Goodhe_ARKS_10,0,1,0,0,0,0,0
ARKS_AUBN_0405201902_PA10HOME01,A0,C0,1.339933993,0.60122373,0,2,0.738710264,St_Willia_AUBN_41,0,1,0,0,0,0,0
ARKS_AUBN_0405201902_PA10HOME02,C0,A0,0.60122373,1.339933993,2,2,1.261289736,Wi_Hollan_AUBN_17,0,0,0,1,0,0,0
ARKS_AUBN_0405201902_PA10HOME03,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ry_Bliss0_AUBN_09,0,0,0,0,0,0,1
ARKS_AUBN_0405201902_PA10HOME04,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ma_Scheff_AUBN_06,0,0,0,0,0,1,0
ARKS_AUBN_0405201902_PA11AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ja_Nesbit_ARKS_05,0,0,0,0,0,0,1
ARKS_AUBN_0405201902_PA11AWAY02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ja_Kenley_ARKS_07,0,0,0,0,0,0,1
ARKS_AUBN_0405201902_PA12HOME02,A0,B0,1.03432282,0.60122373,0,0,0.43309909,Ka_Howell_AUBN_16,0,0,0,0,1,0,0
ARKS_AUBN_0405201902_PA12HOME03,B0,E0,1.830508475,1.03432282,0,0,0.796185655,Ra_Woley0_AUBN_04,0,0,0,0,0,0,0
ARKS_AUBN_0405201902_PA12HOME04,E0,E1,1.186792453,1.830508475,0,0,-0.643716022,Ed_Julien_AUBN_10,0,0,0,0,0,1,0
ARKS_AUBN_0405201902_PA12HOME05,E1,E2,0.49833887,1.186792453,0,0,-0.688453582,Co_Davis0_AUBN_24,0,0,0,0,0,0,1
ARKS_AUBN_0405201902_PA13AWAY02,A0,B0,1.03432282,0.60122373,0,0,0.43309909,Tr_Ezell0_ARKS_04,0,0,0,0,1,0,0
ARKS_AUBN_0405201902_PA13AWAY03,B0,B1,0.663006757,1.03432282,0,0,-0.371316063,He_Kjerst_ARKS_18,0,0,0,0,0,0,1
ARKS_AUBN_0405201902_PA14HOME01,A0,B0,1.03432282,0.60122373,0,1,0.43309909,Wi_Hollan_AUBN_17,0,0,0,0,0,0,0
ARKS_AUBN_0405201902_PA14HOME02,B0,C0,1.339933993,1.03432282,1,1,1.305611173,Ry_Bliss0_AUBN_09,0,1,0,0,0,0,0
ARKS_AUBN_0405201902_PA14HOME03,C0,D1,0.953947368,1.339933993,0,0,-0.385986625,Ma_Scheff_AUBN_06,0,0,0,0,0,0,1
ARKS_AUBN_0405201902_PA14HOME04,D1,D2,0.379194631,0.953947368,0,0,-0.574752738,Ju_Ward00_AUBN_01,0,0,0,0,0,1,0
ARKS_AUBN_0405201902_PA15AWAY01,A0,B0,1.03432282,0.60122373,0,1,0.43309909,Do_Fletch_ARKS_24,1,0,0,0,0,0,0
ARKS_AUBN_0405201902_PA15AWAY03,B0,E0,1.830508475,1.03432282,0,1,0.796185655,Ma_Goodhe_ARKS_10,1,0,0,0,0,0,0
ARKS_AUBN_0405201902_PA15AWAY04,E0,E0,1.830508475,1.830508475,1,1,1,Ch_Frankl_ARKS_25,1,0,0,0,0,0,0
ARKS_AUBN_0405201902_PA15AWAY05,E0,E1,1.186792453,1.830508475,0,0,-0.643716022,Ja_Nesbit_ARKS_05,0,0,0,0,0,1,0
ARKS_AUBN_0405201902_PA15AWAY06,E1,E2,0.49833887,1.186792453,0,0,-0.688453582,Ja_Kenley_ARKS_07,0,0,0,0,0,1,0
ARKS_AUBN_0405201902_PA16HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ra_Woley0_AUBN_04,0,0,0,0,0,0,1
ARKS_AUBN_0405201902_PA16HOME02,A1,B1,0.663006757,0.317337461,0,0,0.345669295,Ed_Julien_AUBN_10,0,0,0,0,1,0,0
ARKS_AUBN_0405201902_PA16HOME03,B1,G1,1.522123894,0.663006757,0,0,0.859117137,Co_Davis0_AUBN_24,0,1,0,0,0,0,0
ARKS_AUBN_0405201902_PA16HOME05,G1,G2,0.665254237,1.522123894,0,0,-0.856869657,St_Willia_AUBN_41,0,0,0,0,0,1,0
ARKS_AUBN_0405201902_PA17AWAY02,A0,B0,1.03432282,0.60122373,0,0,0.43309909,Tr_Ezell0_ARKS_04,1,0,0,0,0,0,0
ARKS_AUBN_0405201902_PA17AWAY03,B0,B1,0.663006757,1.03432282,0,0,-0.371316063,He_Kjerst_ARKS_18,0,0,0,0,0,0,1
ARKS_AUBN_0405201902_PA17AWAY05,C1,C2,0.341530055,0.813263525,0,0,-0.471733471,Ca_Martin_ARKS_15,0,0,0,0,0,1,0
ARKS_AUBN_0405201902_PA17AWAY06,C2,E2,0.49833887,0.341530055,0,0,0.156808816,Do_Fletch_ARKS_24,0,0,0,0,1,0,0
ARKS_AUBN_0405201902_PA18HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ry_Bliss0_AUBN_09,0,0,0,0,0,0,1
ARKS_AUBN_0405201902_PA18HOME02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ma_Scheff_AUBN_06,0,0,0,0,0,0,1
ARKS_AUBN_0405201902_PA18HOME03,A2,B2,0.268656716,0.117848411,0,0,0.150808306,Ju_Ward00_AUBN_01,1,0,0,0,0,0,0
ARKS_AUBN_0405201902_PA18HOME05,C2,E2,0.49833887,0.341530055,0,0,0.156808816,Ka_Howell_AUBN_16,0,0,0,0,1,0,0
ARKS_AUBN_0405201902_PA18HOME06,E2,H2,0.847161572,0.49833887,0,0,0.348822702,Ra_Woley0_AUBN_04,0,0,0,0,1,0,0
ARKS_AUBN_0405201902_PA19AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ch_Frankl_ARKS_25,0,0,0,0,0,1,0
ARKS_AUBN_0405201902_PA19AWAY02,A1,B1,0.663006757,0.317337461,0,0,0.345669295,Ja_Nesbit_ARKS_05,0,0,0,0,0,0,0
ARKS_AUBN_0405201902_PA19AWAY03,B1,B2,0.268656716,0.663006757,0,0,-0.39435004,Ja_Kenley_ARKS_07,0,0,0,0,0,0,1
ARKS_AUBN_0405201902_PA19AWAY04,B2,E2,0.49833887,0.268656716,0,0,0.229682154,Ca_Opitz0_ARKS_12,1,0,0,0,0,0,0
ARKS_AUBN_0405201902_PA20HOME02,A0,B0,1.03432282,0.60122373,0,0,0.43309909,Co_Davis0_AUBN_24,1,0,0,0,0,0,0
ARKS_AUBN_0405201902_PA20HOME04,B0,B1,0.663006757,1.03432282,0,0,-0.371316063,St_Willia_AUBN_41,0,0,0,0,0,0,0
ARKS_AUBN_0405201902_PA20HOME07,C1,C2,0.341530055,0.813263525,0,0,-0.471733471,Wi_Hollan_AUBN_17,0,0,0,0,0,1,1
ARKS_AUBN_0405201902_PA20HOME08,C2,E2,0.49833887,0.341530055,0,0,0.156808816,Ry_Bliss0_AUBN_09,0,0,0,0,1,0,0
ARKS_AUBN_0405201902_PA21AWAY02,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,He_Kjerst_ARKS_18,0,0,0,0,0,0,1
ARKS_AUBN_0405201902_PA21AWAY03,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ca_Martin_ARKS_15,0,0,0,0,0,1,0
ARKS_AUBN_0405201902_PA21AWAY04,A2,C2,0.341530055,0.117848411,0,0,0.223681644,Do_Fletch_ARKS_24,0,1,0,0,0,0,0
ARKS_AUBN_0405201902_PA21AWAY05,C2,E2,0.49833887,0.341530055,0,0,0.156808816,Ma_Goodhe_ARKS_10,0,0,0,0,1,0,0
ARKS_AUBN_0405201902_PA21AWAY06,E2,H2,0.847161572,0.49833887,0,0,0.348822702,Ch_Frankl_ARKS_25,0,0,0,0,0,0,0
ARKS_AUBN_0405201902_PA22HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ju_Ward00_AUBN_01,0,0,0,0,0,0,1
ARKS_AUBN_0405201902_PA22HOME02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ka_Howell_AUBN_16,0,0,0,0,0,0,1
ARKS_AUBN_0405201902_PA23AWAY02,A0,B0,1.03432282,0.60122373,0,2,0.43309909,Ja_Kenley_ARKS_07,0,0,0,0,1,0,0
ARKS_AUBN_0405201902_PA23AWAY03,B0,B1,0.663006757,1.03432282,0,2,-0.371316063,Ca_Opitz0_ARKS_12,0,0,0,0,0,0,1
ARKS_AUBN_0405201902_PA23AWAY04,B1,A1,0.317337461,0.663006757,2,2,1.654330705,Tr_Ezell0_ARKS_04,0,0,0,1,0,0,0
ARKS_AUBN_0405201902_PA23AWAY05,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,He_Kjerst_ARKS_18,0,0,0,0,0,1,0
ARKS_AUBN_0405201902_PA24HOME01,A0,B0,1.03432282,0.60122373,0,2,0.43309909,Ed_Julien_AUBN_10,0,0,0,0,0,0,0
ARKS_AUBN_0405201902_PA24HOME03,B0,E0,1.830508475,1.03432282,0,2,0.796185655,Ev_Lau000_AUBN_02,0,0,0,0,1,0,0
ARKS_AUBN_0405201902_PA24HOME04,E0,G1,1.522123894,1.830508475,0,2,-0.308384581,St_Willia_AUBN_41,0,0,0,0,0,0,1
ARKS_AUBN_0405201902_PA24HOME06,D1,F1,1.309278351,0.953947368,0,1,0.355330982,Wi_Hollan_AUBN_17,0,0,0,0,1,0,0
ARKS_AUBN_0405201902_PA24HOME07,F1,B2,0.268656716,1.309278351,1,1,-0.040621634,Ry_Bliss0_AUBN_09,0,0,0,0,0,0,1
ARKS_AUBN_0405201902_PA25AWAY01,A0,B0,1.03432282,0.60122373,0,0,0.43309909,Do_Fletch_ARKS_24,1,0,0,0,0,0,0
ARKS_AUBN_0405201902_PA25AWAY02,B0,B1,0.663006757,1.03432282,0,0,-0.371316063,Ma_Goodhe_ARKS_10,0,0,0,0,0,0,1
ARKS_AUBN_0405201902_PA25AWAY03,B1,C2,0.341530055,0.663006757,0,0,-0.321476702,Ch_Frankl_ARKS_25,0,0,0,0,0,0,1
ARKS_AUBN_0405201902_PA26HOME01,A0,B0,1.03432282,0.60122373,0,0,0.43309909,Ma_Scheff_AUBN_06,0,0,0,0,0,0,0
ARKS_AUBN_0405201902_PA26HOME02,B0,C1,0.813263525,1.03432282,0,0,-0.221059295,Ju_Ward00_AUBN_01,0,0,0,0,0,0,1
ARKS_AUBN_0405201902_PA26HOME03,C1,E1,1.186792453,0.813263525,0,0,0.373528928,Ka_Howell_AUBN_16,0,0,0,0,1,0,0
ARKS_AUBN_0405201902_PA26HOME04,E1,E2,0.49833887,1.186792453,0,0,-0.688453582,Ra_Woley0_AUBN_04,0,0,0,0,0,0,1
ARKS_AUBN_0405201902_PA27AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ja_Kenley_ARKS_07,0,0,0,0,0,0,1
ARKS_AUBN_0405201902_PA27AWAY02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ca_Opitz0_ARKS_12,0,0,0,0,0,0,1
ARKS_AUBN_0405201902_PA28HOME02,A0,B0,1.03432282,0.60122373,0,0,0.43309909,Ev_Lau000_AUBN_02,1,0,0,0,0,0,0
ARKS_AUBN_0405201902_PA28HOME03,B0,B1,0.663006757,1.03432282,0,0,-0.371316063,St_Willia_AUBN_41,0,0,0,0,0,0,0
ARKS_AUBN_0405201902_PA28HOME04,B1,B2,0.268656716,0.663006757,0,0,-0.39435004,Wi_Hollan_AUBN_17,0,0,0,0,0,1,0
ARKS_AUBN_0405201902_PA28HOME05,B2,E2,0.49833887,0.268656716,0,0,0.229682154,Ry_Bliss0_AUBN_09,0,0,0,0,1,0,0
ARKS_AUBN_0405201902_PA28HOME06,E2,H2,0.847161572,0.49833887,0,0,0.348822702,Ma_Scheff_AUBN_06,0,0,0,0,0,0,0
ARKS_AUBN_0405201902_PA29AWAY01,A0,A0,0.60122373,0.60122373,1,3,1,He_Kjerst_ARKS_18,0,0,0,1,0,0,0
ARKS_AUBN_0405201902_PA29AWAY02,A0,B0,1.03432282,0.60122373,0,2,0.43309909,Ca_Martin_ARKS_15,0,0,0,0,1,0,0
ARKS_AUBN_0405201902_PA29AWAY03,B0,E0,1.830508475,1.03432282,0,2,0.796185655,Do_Fletch_ARKS_24,0,0,0,0,1,0,0
ARKS_AUBN_0405201902_PA29AWAY05,E0,C0,1.339933993,1.830508475,2,2,1.509425519,Ma_Goodhe_ARKS_10,0,1,0,0,0,0,0
ARKS_AUBN_0405201902_PA29AWAY07,C0,C1,0.813263525,1.339933993,0,0,-0.526670468,Ch_Frankl_ARKS_25,0,0,0,0,0,1,1
ARKS_AUBN_0405201902_PA29AWAY09,D1,D2,0.379194631,0.953947368,0,0,-0.574752738,Ja_Nesbit_ARKS_05,0,0,0,0,0,0,0
ARKS_AUBN_0405201902_PA29AWAY10,D2,F2,0.571929825,0.379194631,0,0,0.192735194,Ja_Kenley_ARKS_07,0,0,0,0,1,0,0
ARKS_AUBN_0405201902_PA30HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ka_Howell_AUBN_16,0,0,0,0,0,1,0
ARKS_AUBN_0405201902_PA30HOME02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ra_Woley0_AUBN_04,0,0,0,0,0,0,1
ARKS_AUBN_0406201901_PA01AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Tr_Ezell0_ARKS_04,0,0,0,0,0,0,1
ARKS_AUBN_0406201901_PA01AWAY02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,He_Kjerst_ARKS_18,0,0,0,0,0,1,0
ARKS_AUBN_0406201901_PA02HOME01,A0,B0,1.03432282,0.60122373,0,0,0.43309909,Ju_Ward00_AUBN_01,1,0,0,0,0,0,0
ARKS_AUBN_0406201901_PA02HOME02,B0,C1,0.813263525,1.03432282,0,0,-0.221059295,Ka_Howell_AUBN_16,0,0,0,0,0,0,1
ARKS_AUBN_0406201901_PA02HOME03,C1,D2,0.379194631,0.813263525,0,0,-0.434068894,Ra_Woley0_AUBN_04,0,0,0,0,0,0,1
ARKS_AUBN_0406201901_PA02HOME04,D2,F2,0.571929825,0.379194631,0,0,0.192735194,Ed_Julien_AUBN_10,0,0,0,0,1,0,0
ARKS_AUBN_0406201901_PA03AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Do_Fletch_ARKS_24,0,0,0,0,0,0,1
ARKS_AUBN_0406201901_PA03AWAY02,A1,B1,0.663006757,0.317337461,0,0,0.345669295,Ma_Goodhe_ARKS_10,1,0,0,0,0,0,0
ARKS_AUBN_0406201901_PA03AWAY03,B1,B2,0.268656716,0.663006757,0,0,-0.39435004,Ja_Kenley_ARKS_07,0,0,0,0,0,0,1
ARKS_AUBN_0406201901_PA04HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,St_Willia_AUBN_41,0,0,0,0,0,1,0
ARKS_AUBN_0406201901_PA04HOME02,A1,B1,0.663006757,0.317337461,0,0,0.345669295,Wi_Hollan_AUBN_17,0,0,0,0,1,0,0
ARKS_AUBN_0406201901_PA04HOME03,B1,B2,0.268656716,0.663006757,0,0,-0.39435004,Ry_Bliss0_AUBN_09,0,0,0,0,0,0,1
ARKS_AUBN_0406201901_PA05AWAY01,A0,A1,0.317337461,0.60122373,0,2,-0.283886268,Ja_Nesbit_ARKS_05,0,0,0,0,0,0,1
ARKS_AUBN_0406201901_PA05AWAY02,A1,B1,0.663006757,0.317337461,0,2,0.345669295,Ca_Opitz0_ARKS_12,1,0,0,0,0,0,0
ARKS_AUBN_0406201901_PA05AWAY03,B1,F1,1.309278351,0.663006757,0,2,0.646271594,Ch_Frankl_ARKS_25,1,0,0,0,0,0,0
ARKS_AUBN_0406201901_PA05AWAY04,F1,H1,1.747474747,1.309278351,0,2,0.438196397,Tr_Ezell0_ARKS_04,0,0,0,0,1,0,0
ARKS_AUBN_0406201901_PA05AWAY05,H1,D2,0.379194631,1.747474747,2,2,0.631719883,He_Kjerst_ARKS_18,1,0,0,0,0,0,0
ARKS_AUBN_0406201901_PA06HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ju_Ward00_AUBN_01,0,0,0,0,0,0,1
ARKS_AUBN_0406201901_PA06HOME02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ka_Howell_AUBN_16,0,0,0,0,0,1,0
ARKS_AUBN_0406201901_PA07AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Do_Fletch_ARKS_24,0,0,0,0,0,0,0
ARKS_AUBN_0406201901_PA07AWAY02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ma_Goodhe_ARKS_10,0,0,0,0,0,0,0
ARKS_AUBN_0406201901_PA08HOME01,A0,B0,1.03432282,0.60122373,0,0,0.43309909,Ed_Julien_AUBN_10,1,0,0,0,0,0,0
ARKS_AUBN_0406201901_PA08HOME02,B0,B1,0.663006757,1.03432282,0,0,-0.371316063,Co_Davis0_AUBN_24,0,0,0,0,0,1,0
ARKS_AUBN_0406201901_PA08HOME03,B1,B2,0.268656716,0.663006757,0,0,-0.39435004,St_Willia_AUBN_41,0,0,0,0,0,0,1
ARKS_AUBN_0406201901_PA09AWAY01,A0,B0,1.03432282,0.60122373,0,3,0.43309909,Ja_Nesbit_ARKS_05,0,0,0,0,1,0,0
ARKS_AUBN_0406201901_PA09AWAY02,B0,B1,0.663006757,1.03432282,0,3,-0.371316063,Ca_Opitz0_ARKS_12,0,0,0,0,0,0,0
ARKS_AUBN_0406201901_PA09AWAY03,B1,E1,1.186792453,0.663006757,0,3,0.523785696,Ch_Frankl_ARKS_25,0,0,0,0,1,0,0
ARKS_AUBN_0406201901_PA09AWAY04,E1,A1,0.317337461,1.186792453,3,3,2.130545008,Tr_Ezell0_ARKS_04,0,0,0,1,0,0,0
ARKS_AUBN_0406201901_PA09AWAY06,A1,B1,0.663006757,0.317337461,0,0,0.345669295,He_Kjerst_ARKS_18,1,0,0,0,0,0,0
ARKS_AUBN_0406201901_PA09AWAY07,B1,E1,1.186792453,0.663006757,0,0,0.523785696,Ca_Martin_ARKS_15,0,0,0,0,1,0,0
ARKS_AUBN_0406201901_PA09AWAY08,E1,E2,0.49833887,1.186792453,0,0,-0.688453582,Do_Fletch_ARKS_24,0,0,0,0,0,0,1
ARKS_AUBN_0406201901_PA10HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ry_Bliss0_AUBN_09,0,0,0,0,0,0,1
ARKS_AUBN_0406201901_PA10HOME02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ch_Hall00_AUBN_11,0,0,0,0,0,1,0
ARKS_AUBN_0406201901_PA10HOME03,A2,B2,0.268656716,0.117848411,0,0,0.150808306,Ju_Ward00_AUBN_01,0,0,0,0,0,0,0
ARKS_AUBN_0406201901_PA10HOME04,B2,E2,0.49833887,0.268656716,0,0,0.229682154,Ka_Howell_AUBN_16,0,0,0,0,1,0,0
ARKS_AUBN_0406201901_PA11AWAY02,A0,B0,1.03432282,0.60122373,0,0,0.43309909,Ja_Kenley_ARKS_07,0,0,0,0,1,0,0
ARKS_AUBN_0406201901_PA11AWAY04,B0,B1,0.663006757,1.03432282,0,0,-0.371316063,Ja_Nesbit_ARKS_05,0,0,0,0,0,0,1
ARKS_AUBN_0406201901_PA11AWAY05,B1,E1,1.186792453,0.663006757,0,0,0.523785696,Ca_Opitz0_ARKS_12,0,0,0,0,1,0,0
ARKS_AUBN_0406201901_PA11AWAY06,E1,F2,0.571929825,1.186792453,0,0,-0.614862628,Ch_Frankl_ARKS_25,0,0,0,0,0,0,0
ARKS_AUBN_0406201901_PA11AWAY07,F2,H2,0.847161572,0.571929825,0,0,0.275231747,Tr_Ezell0_ARKS_04,0,0,0,0,1,0,0
ARKS_AUBN_0406201901_PA12HOME02,A0,C0,1.339933993,0.60122373,0,0,0.738710264,Ed_Julien_AUBN_10,0,1,0,0,0,0,0
ARKS_AUBN_0406201901_PA12HOME03,C0,D1,0.953947368,1.339933993,0,0,-0.385986625,Co_Davis0_AUBN_24,0,0,0,0,0,0,1
ARKS_AUBN_0406201901_PA12HOME04,D1,D2,0.379194631,0.953947368,0,0,-0.574752738,St_Willia_AUBN_41,0,0,0,0,0,1,0
ARKS_AUBN_0406201901_PA13AWAY01,A0,B0,1.03432282,0.60122373,0,3,0.43309909,Ca_Martin_ARKS_15,0,0,0,0,1,0,0
ARKS_AUBN_0406201901_PA13AWAY04,C0,C0,1.339933993,1.339933993,1,3,1,Do_Fletch_ARKS_24,0,1,0,0,0,0,0
ARKS_AUBN_0406201901_PA13AWAY05,C0,D1,0.953947368,1.339933993,0,2,-0.385986625,Ma_Goodhe_ARKS_10,0,0,0,0,0,0,1
ARKS_AUBN_0406201901_PA13AWAY06,D1,F1,1.309278351,0.953947368,0,2,0.355330982,Ja_Kenley_ARKS_07,0,0,0,0,1,0,0
ARKS_AUBN_0406201901_PA13AWAY08,G1,B1,0.663006757,1.522123894,2,2,1.140882863,Ja_Nesbit_ARKS_05,1,0,0,0,0,0,0
ARKS_AUBN_0406201901_PA13AWAY09,B1,B2,0.268656716,0.663006757,0,0,-0.39435004,Ca_Opitz0_ARKS_12,0,0,0,0,0,0,1
ARKS_AUBN_0406201901_PA14HOME02,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ry_Bliss0_AUBN_09,0,0,0,0,0,0,1
ARKS_AUBN_0406201901_PA14HOME03,A1,B1,0.663006757,0.317337461,0,0,0.345669295,Ch_Hall00_AUBN_11,1,0,0,0,0,0,0
ARKS_AUBN_0406201901_PA14HOME04,B1,E1,1.186792453,0.663006757,0,0,0.523785696,Ju_Ward00_AUBN_01,0,0,0,0,1,0,0
ARKS_AUBN_0406201901_PA15AWAY02,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Tr_Ezell0_ARKS_04,0,0,0,0,0,0,1
ARKS_AUBN_0406201901_PA15AWAY03,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,He_Kjerst_ARKS_18,0,0,0,0,0,0,1
ARKS_AUBN_0406201901_PA16HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ra_Woley0_AUBN_04,0,0,0,0,0,1,0
ARKS_AUBN_0406201901_PA16HOME02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ed_Julien_AUBN_10,0,0,0,0,0,0,1
ARKS_AUBN_0406201901_PA17AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Do_Fletch_ARKS_24,0,0,0,0,0,0,1
ARKS_AUBN_0406201901_PA17AWAY02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ma_Goodhe_ARKS_10,0,0,0,0,0,0,1
ARKS_AUBN_0406201901_PA17AWAY03,A2,C2,0.341530055,0.117848411,0,0,0.223681644,Ja_Kenley_ARKS_07,0,1,0,0,0,0,0
ARKS_AUBN_0406201901_PA18HOME02,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,De_Warner_AUBN_03,0,0,0,0,0,1,0
ARKS_AUBN_0406201901_PA18HOME04,A1,B1,0.663006757,0.317337461,0,0,0.345669295,Ed_Johnso_AUBN_07,1,0,0,0,0,0,0
ARKS_KENT_0503201901_PA01AWAY01,A0,C0,1.339933993,0.60122373,0,4,0.738710264,Tr_Ezell0_ARKS_04,0,1,0,0,0,0,0
ARKS_KENT_0503201901_PA01AWAY02,C0,E0,1.830508475,1.339933993,0,4,0.490574481,Ca_Martin_ARKS_15,1,0,0,0,0,0,0
ARKS_KENT_0503201901_PA01AWAY03,E0,H0,2.611111111,1.830508475,0,4,0.780602637,Ma_Goodhe_ARKS_10,0,0,0,0,0,0,0
ARKS_KENT_0503201901_PA01AWAY04,H0,F0,1.552083333,2.611111111,2,4,0.940972222,Do_Fletch_ARKS_24,1,0,0,0,0,0,0
ARKS_KENT_0503201901_PA01AWAY06,C0,D1,0.953947368,1.339933993,0,1,-0.385986625,He_Kjerst_ARKS_18,0,0,0,0,0,0,1
ARKS_KENT_0503201901_PA01AWAY07,D1,F1,1.309278351,0.953947368,0,1,0.355330982,Ja_Kenley_ARKS_07,0,0,0,0,0,0,0
ARKS_KENT_0503201901_PA01AWAY08,F1,B2,0.268656716,1.309278351,1,1,-0.040621634,Ja_Nesbit_ARKS_05,0,0,0,0,0,0,0
ARKS_KENT_0503201901_PA01AWAY09,B2,G2,0.665254237,0.268656716,0,0,0.396597521,Ca_Opitz0_ARKS_12,1,0,0,0,0,0,0
ARKS_KENT_0503201901_PA02HOME01,A0,B0,1.03432282,0.60122373,0,0,0.43309909,Ry_Johnso_KENT_28,1,0,0,0,0,0,0
ARKS_KENT_0503201901_PA02HOME02,B0,C1,0.813263525,1.03432282,0,0,-0.221059295,Ry_Shinn0_KENT_12,0,0,0,0,0,0,1
ARKS_KENT_0503201901_PA02HOME03,C1,C2,0.341530055,0.813263525,0,0,-0.471733471,El_Curtis_KENT_42,0,0,0,0,0,0,1
ARKS_KENT_0503201901_PA03AWAY01,A0,A1,0.317337461,0.60122373,0,1,-0.283886268,Tr_Ezell0_ARKS_04,0,0,0,0,0,1,0
ARKS_KENT_0503201901_PA03AWAY02,A1,A1,0.317337461,0.317337461,1,1,1,Ca_Martin_ARKS_15,0,0,0,1,0,0,0
ARKS_KENT_0503201901_PA03AWAY03,A1,C1,0.813263525,0.317337461,0,0,0.495926064,Ma_Goodhe_ARKS_10,0,1,0,0,0,0,0
ARKS_KENT_0503201901_PA03AWAY05,C1,C2,0.341530055,0.813263525,0,0,-0.471733471,Do_Fletch_ARKS_24,0,0,0,0,0,1,0
ARKS_KENT_0503201901_PA04HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Co_Kessle_KENT_25,0,0,0,0,0,0,1
ARKS_KENT_0503201901_PA04HOME02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ja_Shelby_KENT_30,0,0,0,0,0,0,1
ARKS_KENT_0503201901_PA05AWAY01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ja_Kenley_ARKS_07,0,0,0,0,0,1,0
ARKS_KENT_0503201901_PA05AWAY02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Ja_Nesbit_ARKS_05,0,0,0,0,0,0,1
ARKS_KENT_0503201901_PA06HOME01,A0,A1,0.317337461,0.60122373,0,0,-0.283886268,Ca_Hill00_KENT_37,0,0,0,0,0,0,1
ARKS_KENT_0503201901_PA06HOME02,A1,A2,0.117848411,0.317337461,0,0,-0.199489051,Al_Rodrig_KENT_19,0,0,0,0,0,1,0
ARKS_KENT_0503201901_PA07AWAY01,A0,B0,1.03432282,0.60122373,0,0,0.43309909,Ch_Frankl_ARKS_25,1,0,0,0,0,0,0
ARKS_KENT_0503201901_PA07AWAY02,B0,B1,0.663006757,1.03432282,0,0,-0.371316063,Tr_Ezell0_ARKS_04,0,0,0,0,0,0,1
