PlateAppID,startBaseState,startBaseOutState,endBaseState,FinalBaseOutState,TotalRPrime,R
MIZZ_TXAM_0330201901_PA29AWAY01,A,A0,B,B0,0,1
MIZZ_TXAM_0330201901_PA29AWAY02,B,B0,A,A2,0,1
MIZZ_TXAM_0330201901_PA29AWAY03,A,A2,B,B2,0,1
MIZZ_TXAM_0330201901_PA29AWAY04,B,B2,C,C2,0,1
MIZZ_TXAM_0330201901_PA29AWAY05,C,C2,C,C2,1,1
MIZZ_TXAM_0330201901_PA29AWAY07,C,C2,C,C3,0,0
MIZZ_TXAM_0330201901_PA30HOME02,A,A0,B,B0,0,0
MIZZ_TXAM_0330201901_PA30HOME03,B,B0,C,C1,0,0
MIZZ_TXAM_0330201901_PA30HOME04,C,C1,D,D2,0,0
MIZZ_TXAM_0330201901_PA30HOME05,D,D2,F,F2,0,0
MIZZ_TXAM_0330201901_PA30HOME06,F,F2,F,F3,0,0
MIZZ_TXAM_0331201901_PA01AWAY01,A,A0,B,B0,0,1
MIZZ_TXAM_0331201901_PA01AWAY02,B,B0,B,B1,0,1
MIZZ_TXAM_0331201901_PA01AWAY03,B,B1,E,E1,0,1
MIZZ_TXAM_0331201901_PA01AWAY04,E,E1,F,F1,1,1
MIZZ_TXAM_0331201901_PA01AWAY05,F,F1,G,G1,0,0
MIZZ_TXAM_0331201901_PA01AWAY06,G,G1,E,E2,0,0
MIZZ_TXAM_0331201901_PA01AWAY07,E,E2,E,E3,0,0
MIZZ_TXAM_0331201901_PA02HOME01,A,A0,A,A1,0,0
MIZZ_TXAM_0331201901_PA02HOME02,A,A1,A,A2,0,0
MIZZ_TXAM_0331201901_PA02HOME03,A,A2,A,A3,0,0
MIZZ_TXAM_0331201901_PA03AWAY01,A,A0,A,A1,0,0
MIZZ_TXAM_0331201901_PA03AWAY02,A,A1,B,B1,0,0
MIZZ_TXAM_0331201901_PA03AWAY03,B,B1,B,B2,0,0
MIZZ_TXAM_0331201901_PA03AWAY04,B,B2,B,B3,0,0
MIZZ_TXAM_0331201901_PA04HOME01,A,A0,B,B0,0,0
MIZZ_TXAM_0331201901_PA04HOME02,B,B0,B,B1,0,0
MIZZ_TXAM_0331201901_PA04HOME03,B,B1,E,E1,0,0
MIZZ_TXAM_0331201901_PA04HOME04,E,E1,H,H1,0,0
MIZZ_TXAM_0331201901_PA04HOME05,H,H1,G,G3,0,0
MIZZ_TXAM_0331201901_PA05AWAY01,A,A0,A,A1,0,0
MIZZ_TXAM_0331201901_PA05AWAY02,A,A1,A,A2,0,0
MIZZ_TXAM_0331201901_PA05AWAY03,A,A2,A,A3,0,0
MIZZ_TXAM_0331201901_PA06HOME01,A,A0,A,A1,0,0
MIZZ_TXAM_0331201901_PA06HOME02,A,A1,A,A2,0,0
MIZZ_TXAM_0331201901_PA06HOME03,A,A2,A,A3,0,0
MIZZ_TXAM_0331201901_PA07AWAY01,A,A0,C,C0,0,1
MIZZ_TXAM_0331201901_PA07AWAY02,C,C0,C,C1,0,1
MIZZ_TXAM_0331201901_PA07AWAY03,C,C1,F,F1,0,1
MIZZ_TXAM_0331201901_PA07AWAY05,F,F1,E,E1,1,1
MIZZ_TXAM_0331201901_PA07AWAY06,E,E1,E,E2,0,0
MIZZ_TXAM_0331201901_PA07AWAY07,E,E2,E,E3,0,0
MIZZ_TXAM_0331201901_PA08HOME01,A,A0,B,B0,0,2
MIZZ_TXAM_0331201901_PA08HOME02,B,B0,B,B1,0,2
MIZZ_TXAM_0331201901_PA08HOME03,B,B1,C,C1,0,2
MIZZ_TXAM_0331201901_PA08HOME04,C,C1,C,C2,0,2
MIZZ_TXAM_0331201901_PA08HOME05,C,C2,F,F2,0,2
MIZZ_TXAM_0331201901_PA08HOME06,F,F2,H,H2,0,2
MIZZ_TXAM_0331201901_PA08HOME07,H,H2,F,F2,2,2
MIZZ_TXAM_0331201901_PA08HOME08,F,F2,F,F3,0,0
MIZZ_TXAM_0331201901_PA09AWAY01,A,A0,A,A1,0,0
MIZZ_TXAM_0331201901_PA09AWAY02,A,A1,B,B1,0,0
MIZZ_TXAM_0331201901_PA09AWAY03,B,B1,B,B2,0,0
MIZZ_TXAM_0331201901_PA09AWAY04,B,B2,B,B3,0,0
MIZZ_TXAM_0331201901_PA10HOME01,A,A0,A,A1,0,0
MIZZ_TXAM_0331201901_PA10HOME02,A,A1,A,A2,0,0
MIZZ_TXAM_0331201901_PA10HOME03,A,A2,A,A3,0,0
MIZZ_TXAM_0331201901_PA11AWAY01,A,A0,B,B0,0,0
MIZZ_TXAM_0331201901_PA11AWAY02,B,B0,C,C1,0,0
MIZZ_TXAM_0331201901_PA11AWAY03,C,C1,E,E1,0,0
MIZZ_TXAM_0331201901_PA11AWAY05,E,E1,H,H1,0,0
MIZZ_TXAM_0331201901_PA11AWAY07,H,H1,H,H2,0,0
MIZZ_TXAM_0331201901_PA11AWAY08,H,H2,H,H3,0,0
MIZZ_TXAM_0331201901_PA12HOME02,A,A0,B,B0,0,0
MIZZ_TXAM_0331201901_PA12HOME03,B,B0,C,C1,0,0
MIZZ_TXAM_0331201901_PA12HOME04,C,C1,C,C2,0,0
MIZZ_TXAM_0331201901_PA12HOME05,C,C2,C,C3,0,0
MIZZ_TXAM_0331201901_PA13AWAY01,A,A0,A,A1,0,0
MIZZ_TXAM_0331201901_PA13AWAY02,A,A1,B,B1,0,0
MIZZ_TXAM_0331201901_PA13AWAY03,B,B1,B,B2,0,0
MIZZ_TXAM_0331201901_PA13AWAY04,B,B2,E,E2,0,0
MIZZ_TXAM_0331201901_PA13AWAY05,E,E2,G,G2,0,0
MIZZ_TXAM_0331201901_PA13AWAY06,G,G2,G,G3,0,0
MIZZ_TXAM_0331201901_PA14HOME01,A,A0,B,B0,0,0
MIZZ_TXAM_0331201901_PA14HOME03,B,B0,A,A2,0,0
MIZZ_TXAM_0331201901_PA14HOME04,A,A2,A,A3,0,0
MIZZ_TXAM_0331201901_PA15AWAY03,A,A0,B,B0,0,0
MIZZ_TXAM_0331201901_PA15AWAY04,B,B0,B,B1,0,0
MIZZ_TXAM_0331201901_PA15AWAY05,B,B1,C,C2,0,0
MIZZ_TXAM_0331201901_PA15AWAY06,C,C2,C,C3,0,0
MIZZ_TXAM_0331201901_PA16HOME02,A,A0,A,A1,0,0
MIZZ_TXAM_0331201901_PA16HOME03,A,A1,A,A2,0,0
MIZZ_TXAM_0331201901_PA16HOME04,A,A2,A,A3,0,0
MIZZ_TXAM_0331201901_PA17AWAY02,A,A0,A,A1,0,0
MIZZ_TXAM_0331201901_PA17AWAY03,A,A1,A,A2,0,0
MIZZ_TXAM_0331201901_PA17AWAY04,A,A2,B,B2,0,0
MIZZ_TXAM_0331201901_PA17AWAY05,B,B2,C,C2,0,0
MIZZ_TXAM_0331201901_PA17AWAY06,C,C2,C,C3,0,0
MIZZ_TXAM_0331201901_PA18HOME01,A,A0,A,A1,0,0
MIZZ_TXAM_0331201901_PA18HOME02,A,A1,A,A2,0,0
MIZZ_TXAM_0331201901_PA18HOME03,A,A2,B,B2,0,0
MIZZ_TXAM_0331201901_PA18HOME04,B,B2,C,C2,0,0
MIZZ_TXAM_0331201901_PA18HOME05,C,C2,C,C3,0,0
MIZZ_TXAM_0331201901_PA19AWAY02,A,A0,A,A1,0,0
MIZZ_TXAM_0331201901_PA19AWAY03,A,A1,A,A2,0,0
MIZZ_TXAM_0331201901_PA19AWAY04,A,A2,A,A3,0,0
MIZZ_TXAM_0331201901_PA20HOME05,A,A0,A,A1,0,0
MIZZ_TXAM_0331201901_PA20HOME06,A,A1,A,A2,0,0
MIZZ_TXAM_0331201901_PA20HOME07,A,A2,B,B2,0,0
MIZZ_TXAM_0331201901_PA20HOME09,B,B2,B,B3,0,0
MIZZ_VAND_0510201901_PA01AWAY01,A,A0,B,B0,0,1
MIZZ_VAND_0510201901_PA01AWAY02,B,B0,E,E0,0,1
MIZZ_VAND_0510201901_PA01AWAY04,E,E0,F,F1,0,1
MIZZ_VAND_0510201901_PA01AWAY05,F,F1,A,A2,1,1
MIZZ_VAND_0510201901_PA01AWAY06,A,A2,A,A3,0,0
MIZZ_VAND_0510201901_PA02HOME01,A,A0,B,B0,0,0
MIZZ_VAND_0510201901_PA02HOME02,B,B0,B,B1,0,0
MIZZ_VAND_0510201901_PA02HOME03,B,B1,C,C1,0,0
MIZZ_VAND_0510201901_PA02HOME04,C,C1,E,E1,0,0
MIZZ_VAND_0510201901_PA02HOME05,E,E1,E,E2,0,0
MIZZ_VAND_0510201901_PA02HOME06,E,E2,E,E3,0,0
MIZZ_VAND_0510201901_PA03AWAY01,A,A0,A,A1,0,0
MIZZ_VAND_0510201901_PA03AWAY02,A,A1,A,A2,0,0
MIZZ_VAND_0510201901_PA03AWAY03,A,A2,A,A3,0,0
MIZZ_VAND_0510201901_PA04HOME01,A,A0,A,A1,0,1
MIZZ_VAND_0510201901_PA04HOME02,A,A1,B,B1,0,1
MIZZ_VAND_0510201901_PA04HOME04,B,B1,B,B2,0,1
MIZZ_VAND_0510201901_PA04HOME05,B,B2,C,C2,0,1
MIZZ_VAND_0510201901_PA04HOME06,C,C2,B,B2,1,1
MIZZ_VAND_0510201901_PA04HOME07,B,B2,F,F2,0,0
MIZZ_VAND_0510201901_PA04HOME08,F,F2,F,F3,0,0
MIZZ_VAND_0510201901_PA05AWAY01,A,A0,A,A1,0,0
MIZZ_VAND_0510201901_PA05AWAY02,A,A1,A,A2,0,0
MIZZ_VAND_0510201901_PA05AWAY03,A,A2,C,C2,0,0
MIZZ_VAND_0510201901_PA05AWAY04,C,C2,D,D2,0,0
MIZZ_VAND_0510201901_PA05AWAY05,D,D2,D,D3,0,0
MIZZ_VAND_0510201901_PA06HOME01,A,A0,B,B0,0,3
MIZZ_VAND_0510201901_PA06HOME02,B,B0,E,E0,0,3
MIZZ_VAND_0510201901_PA06HOME03,E,E0,E,E1,0,3
MIZZ_VAND_0510201901_PA06HOME04,E,E1,H,H1,0,3
MIZZ_VAND_0510201901_PA06HOME05,H,H1,G,G1,2,3
MIZZ_VAND_0510201901_PA06HOME07,G,G1,D,D2,1,1
MIZZ_VAND_0510201901_PA06HOME08,D,D2,D,D3,0,0
MIZZ_VAND_0510201901_PA07AWAY01,A,A0,A,A1,0,0
MIZZ_VAND_0510201901_PA07AWAY02,A,A1,A,A2,0,0
MIZZ_VAND_0510201901_PA07AWAY03,A,A2,A,A3,0,0
MIZZ_VAND_0510201901_PA08HOME01,A,A0,B,B0,0,1
MIZZ_VAND_0510201901_PA08HOME02,B,B0,F,F0,0,1
MIZZ_VAND_0510201901_PA08HOME04,F,F0,F,F1,0,1
MIZZ_VAND_0510201901_PA08HOME05,F,F1,B,B2,1,1
MIZZ_VAND_0510201901_PA08HOME06,B,B2,B,B3,0,0
MIZZ_VAND_0510201901_PA09AWAY01,A,A0,A,A1,0,0
MIZZ_VAND_0510201901_PA09AWAY02,A,A1,A,A2,0,0
MIZZ_VAND_0510201901_PA09AWAY03,A,A2,A,A3,0,0
MIZZ_VAND_0510201901_PA10HOME01,A,A0,B,B0,0,0
MIZZ_VAND_0510201901_PA10HOME02,B,B0,C,C1,0,0
MIZZ_VAND_0510201901_PA10HOME03,C,C1,C,C2,0,0
MIZZ_VAND_0510201901_PA10HOME04,C,C2,C,C3,0,0
MIZZ_VAND_0510201901_PA11AWAY01,A,A0,A,A1,0,1
MIZZ_VAND_0510201901_PA11AWAY02,A,A1,B,B1,0,1
MIZZ_VAND_0510201901_PA11AWAY03,B,B1,E,E1,0,1
MIZZ_VAND_0510201901_PA11AWAY04,E,E1,F,F1,1,1
MIZZ_VAND_0510201901_PA11AWAY05,F,F1,H,H1,0,0
MIZZ_VAND_0510201901_PA11AWAY06,H,H1,H,H2,0,0
MIZZ_VAND_0510201901_PA11AWAY07,H,H2,H,H3,0,0
MIZZ_VAND_0510201901_PA12HOME01,A,A0,A,A1,0,0
MIZZ_VAND_0510201901_PA12HOME02,A,A1,A,A2,0,0
MIZZ_VAND_0510201901_PA12HOME03,A,A2,A,A3,0,0
MIZZ_VAND_0510201901_PA13AWAY01,A,A0,A,A1,0,0
MIZZ_VAND_0510201901_PA13AWAY02,A,A1,A,A2,0,0
MIZZ_VAND_0510201901_PA13AWAY03,A,A2,A,A3,0,0
MIZZ_VAND_0510201901_PA14HOME01,A,A0,B,B0,0,0
MIZZ_VAND_0510201901_PA14HOME02,B,B0,B,B1,0,0
MIZZ_VAND_0510201901_PA14HOME03,B,B1,G,G1,0,0
MIZZ_VAND_0510201901_PA14HOME04,G,G1,G,G2,0,0
MIZZ_VAND_0510201901_PA14HOME05,G,G2,H,H2,0,0
MIZZ_VAND_0510201901_PA14HOME06,H,H2,H,H3,0,0
MIZZ_VAND_0510201901_PA15AWAY03,A,A0,A,A1,0,0
MIZZ_VAND_0510201901_PA15AWAY04,A,A1,A,A2,0,0
MIZZ_VAND_0510201901_PA15AWAY05,A,A2,A,A3,0,0
MIZZ_VAND_0510201901_PA16HOME02,A,A0,A,A1,0,0
MIZZ_VAND_0510201901_PA16HOME03,A,A1,A,A2,0,0
MIZZ_VAND_0510201901_PA16HOME04,A,A2,A,A3,0,0
MIZZ_VAND_0510201901_PA17AWAY02,A,A0,A,A1,0,0
MIZZ_VAND_0510201901_PA17AWAY03,A,A1,A,A2,0,0
MIZZ_VAND_0510201901_PA17AWAY04,A,A2,A,A3,0,0
MIZZ_VAND_0511201901_PA01AWAY01,A,A0,A,A1,0,0
MIZZ_VAND_0511201901_PA01AWAY02,A,A1,A,A2,0,0
MIZZ_VAND_0511201901_PA01AWAY03,A,A2,A,A3,0,0
MIZZ_VAND_0511201901_PA02HOME01,A,A0,A,A1,0,0
MIZZ_VAND_0511201901_PA02HOME02,A,A1,A,A2,0,0
MIZZ_VAND_0511201901_PA02HOME03,A,A2,A,A3,0,0
MIZZ_VAND_0511201901_PA03AWAY01,A,A0,B,B0,0,0
MIZZ_VAND_0511201901_PA03AWAY02,B,B0,A,A2,0,0
MIZZ_VAND_0511201901_PA03AWAY03,A,A2,A,A3,0,0
MIZZ_VAND_0511201901_PA04HOME01,A,A0,A,A1,0,0
MIZZ_VAND_0511201901_PA04HOME02,A,A1,A,A2,0,0
MIZZ_VAND_0511201901_PA04HOME03,A,A2,C,C2,0,0
MIZZ_VAND_0511201901_PA04HOME04,C,C2,D,D2,0,0
MIZZ_VAND_0511201901_PA04HOME05,D,D2,D,D3,0,0
MIZZ_VAND_0511201901_PA05AWAY01,A,A0,A,A1,0,0
MIZZ_VAND_0511201901_PA05AWAY02,A,A1,B,B1,0,0
MIZZ_VAND_0511201901_PA05AWAY03,B,B1,B,B2,0,0
MIZZ_VAND_0511201901_PA05AWAY04,B,B2,B,B3,0,0
MIZZ_VAND_0511201901_PA06HOME02,A,A0,C,C0,0,0
MIZZ_VAND_0511201901_PA06HOME03,C,C0,E,E0,0,0
MIZZ_VAND_0511201901_PA06HOME05,E,E0,E,E1,0,0
MIZZ_VAND_0511201901_PA06HOME06,E,E1,C,C3,0,0
MIZZ_VAND_0511201901_PA07AWAY01,A,A0,A,A1,0,0
MIZZ_VAND_0511201901_PA07AWAY02,A,A1,A,A2,0,0
MIZZ_VAND_0511201901_PA07AWAY03,A,A2,A,A3,0,0
MIZZ_VAND_0511201901_PA08HOME01,A,A0,B,B0,0,2
MIZZ_VAND_0511201901_PA08HOME02,B,B0,B,B1,0,2
MIZZ_VAND_0511201901_PA08HOME03,B,B1,E,E1,0,2
MIZZ_VAND_0511201901_PA08HOME04,E,E1,F,F1,1,2
MIZZ_VAND_0511201901_PA08HOME06,F,F1,E,E1,1,1
MIZZ_VAND_0511201901_PA08HOME08,E,E1,E,E2,0,0
MIZZ_VAND_0511201901_PA08HOME09,E,E2,E,E3,0,0
MIZZ_VAND_0511201901_PA09AWAY01,A,A0,A,A1,0,2
MIZZ_VAND_0511201901_PA09AWAY02,A,A1,B,B1,0,2
MIZZ_VAND_0511201901_PA09AWAY03,B,B1,E,E1,0,2
MIZZ_VAND_0511201901_PA09AWAY04,E,E1,G,G1,0,2
MIZZ_VAND_0511201901_PA09AWAY05,G,G1,D,D2,1,2
MIZZ_VAND_0511201901_PA09AWAY06,D,D2,A,A2,1,1
MIZZ_VAND_0511201901_PA09AWAY07,A,A2,A,A3,0,0
MIZZ_VAND_0511201901_PA10HOME01,A,A0,B,B0,0,0
MIZZ_VAND_0511201901_PA10HOME02,B,B0,B,B1,0,0
MIZZ_VAND_0511201901_PA10HOME03,B,B1,C,C1,0,0
MIZZ_VAND_0511201901_PA10HOME04,C,C1,E,E1,0,0
MIZZ_VAND_0511201901_PA10HOME05,E,E1,E,E2,0,0
MIZZ_VAND_0511201901_PA10HOME06,E,E2,E,E3,0,0
MIZZ_VAND_0511201901_PA11AWAY01,A,A0,A,A1,0,1
MIZZ_VAND_0511201901_PA11AWAY02,A,A1,B,B1,0,1
MIZZ_VAND_0511201901_PA11AWAY03,B,B1,G,G1,0,1
MIZZ_VAND_0511201901_PA11AWAY04,G,G1,F,F1,1,1
MIZZ_VAND_0511201901_PA11AWAY05,F,F1,B,B3,0,0
MIZZ_VAND_0511201901_PA12HOME01,A,A0,A,A1,0,0
MIZZ_VAND_0511201901_PA12HOME02,A,A1,A,A2,0,0
MIZZ_VAND_0511201901_PA12HOME03,A,A2,A,A3,0,0
MIZZ_VAND_0511201901_PA13AWAY02,A,A0,B,B0,0,1
MIZZ_VAND_0511201901_PA13AWAY03,B,B0,F,F0,0,1
MIZZ_VAND_0511201901_PA13AWAY04,F,F0,C,C0,1,1
MIZZ_VAND_0511201901_PA13AWAY05,C,C0,E,E0,0,0
MIZZ_VAND_0511201901_PA13AWAY06,E,E0,H,H0,0,0
MIZZ_VAND_0511201901_PA13AWAY07,H,H0,H,H1,0,0
MIZZ_VAND_0511201901_PA13AWAY09,H,H1,H,H2,0,0
MIZZ_VAND_0511201901_PA13AWAY10,H,H2,H,H3,0,0
MIZZ_VAND_0511201901_PA14HOME02,A,A0,A,A1,0,0
MIZZ_VAND_0511201901_PA14HOME03,A,A1,A,A2,0,0
MIZZ_VAND_0511201901_PA14HOME04,A,A2,B,B2,0,0
MIZZ_VAND_0511201901_PA14HOME05,B,B2,B,B3,0,0
MIZZ_VAND_0511201901_PA15AWAY01,A,A0,A,A0,1,1
MIZZ_VAND_0511201901_PA15AWAY02,A,A0,B,B0,0,0
MIZZ_VAND_0511201901_PA15AWAY03,B,B0,C,C1,0,0
MIZZ_VAND_0511201901_PA15AWAY04,C,C1,D,D2,0,0
MIZZ_VAND_0511201901_PA15AWAY05,D,D2,D,D3,0,0
MIZZ_VAND_0511201901_PA16HOME01,A,A0,A,A1,0,0
MIZZ_VAND_0511201901_PA16HOME02,A,A1,A,A2,0,0
MIZZ_VAND_0511201901_PA16HOME03,A,A2,A,A3,0,0
MIZZ_VAND_0511201901_PA17AWAY01,A,A0,B,B0,0,0
MIZZ_VAND_0511201901_PA17AWAY02,B,B0,B,B1,0,0
MIZZ_VAND_0511201901_PA17AWAY03,B,B1,C,C2,0,0
MIZZ_VAND_0511201901_PA17AWAY04,C,C2,A,A3,0,0
MIZZ_VAND_0511201901_PA18HOME02,A,A0,A,A1,0,0
MIZZ_VAND_0511201901_PA18HOME03,A,A1,B,B1,0,0
MIZZ_VAND_0511201901_PA18HOME04,B,B1,C,C2,0,0
MIZZ_VAND_0511201901_PA18HOME06,C,C2,C,C3,0,0
MIZZ_VAND_0512201901_PA01AWAY01,A,A0,A,A1,0,0
MIZZ_VAND_0512201901_PA01AWAY02,A,A1,A,A2,0,0
MIZZ_VAND_0512201901_PA01AWAY03,A,A2,A,A3,0,0
MIZZ_VAND_0512201901_PA02HOME01,A,A0,A,A1,0,0
MIZZ_VAND_0512201901_PA02HOME02,A,A1,B,B1,0,0
MIZZ_VAND_0512201901_PA02HOME03,B,B1,A,A2,0,0
MIZZ_VAND_0512201901_PA02HOME04,A,A2,B,B2,0,0
MIZZ_VAND_0512201901_PA02HOME05,B,B2,B,B3,0,0
MIZZ_VAND_0512201901_PA03AWAY01,A,A0,C,C0,0,0
MIZZ_VAND_0512201901_PA03AWAY02,C,C0,C,C1,0,0
MIZZ_VAND_0512201901_PA03AWAY03,C,C1,C,C2,0,0
MIZZ_VAND_0512201901_PA03AWAY04,C,C2,E,E2,0,0
MIZZ_VAND_0512201901_PA03AWAY05,E,E2,E,E3,0,0
MIZZ_VAND_0512201901_PA04HOME01,A,A0,A,A0,1,1
MIZZ_VAND_0512201901_PA04HOME02,A,A0,A,A1,0,0
MIZZ_VAND_0512201901_PA04HOME03,A,A1,C,C1,0,0
MIZZ_VAND_0512201901_PA04HOME04,C,C1,C,C2,0,0
MIZZ_VAND_0512201901_PA04HOME06,C,C2,C,C3,0,0
MIZZ_VAND_0512201901_PA05AWAY01,A,A0,C,C0,0,1
MIZZ_VAND_0512201901_PA05AWAY02,C,C0,C,C1,0,1
MIZZ_VAND_0512201901_PA05AWAY03,C,C1,C,C2,0,1
MIZZ_VAND_0512201901_PA05AWAY04,C,C2,C,C2,1,1
MIZZ_VAND_0512201901_PA05AWAY05,C,C2,C,C3,0,0
MIZZ_VAND_0512201901_PA06HOME01,A,A0,C,C0,0,6
MIZZ_VAND_0512201901_PA06HOME02,C,C0,E,E0,0,6
MIZZ_VAND_0512201901_PA06HOME03,E,E0,G,G0,0,6
MIZZ_VAND_0512201901_PA06HOME04,G,G0,F,F0,1,6
MIZZ_VAND_0512201901_PA06HOME06,F,F0,H,H0,0,5
MIZZ_VAND_0512201901_PA06HOME07,H,H0,E,E0,2,5
MIZZ_VAND_0512201901_PA06HOME08,E,E0,E,E1,0,3
MIZZ_VAND_0512201901_PA06HOME09,E,E1,G,G1,0,3
MIZZ_VAND_0512201901_PA06HOME10,G,G1,H,H1,0,3
MIZZ_VAND_0512201901_PA06HOME12,H,H1,H,H1,1,3
MIZZ_VAND_0512201901_PA06HOME13,H,H1,H,H2,0,2
MIZZ_VAND_0512201901_PA06HOME14,H,H2,E,E2,2,2
MIZZ_VAND_0512201901_PA06HOME15,E,E2,E,E3,0,0
MIZZ_VAND_0512201901_PA07AWAY01,A,A0,A,A1,0,0
MIZZ_VAND_0512201901_PA07AWAY02,A,A1,A,A2,0,0
MIZZ_VAND_0512201901_PA07AWAY03,A,A2,B,B2,0,0
MIZZ_VAND_0512201901_PA07AWAY04,B,B2,B,B3,0,0
MIZZ_VAND_0512201901_PA08HOME01,A,A0,A,A1,0,0
MIZZ_VAND_0512201901_PA08HOME02,A,A1,A,A2,0,0
MIZZ_VAND_0512201901_PA08HOME03,A,A2,A,A3,0,0
MIZZ_VAND_0512201901_PA09AWAY01,A,A0,B,B0,0,0
MIZZ_VAND_0512201901_PA09AWAY02,B,B0,B,B1,0,0
MIZZ_VAND_0512201901_PA09AWAY03,B,B1,A,A3,0,0
MIZZ_VAND_0512201901_PA10HOME01,A,A0,A,A1,0,0
MIZZ_VAND_0512201901_PA10HOME02,A,A1,A,A2,0,0
MIZZ_VAND_0512201901_PA10HOME03,A,A2,A,A3,0,0
MIZZ_VAND_0512201901_PA11AWAY01,A,A0,A,A1,0,0
MIZZ_VAND_0512201901_PA11AWAY02,A,A1,B,B1,0,0
MIZZ_VAND_0512201901_PA11AWAY03,B,B1,E,E1,0,0
MIZZ_VAND_0512201901_PA11AWAY04,E,E1,E,E2,0,0
MIZZ_VAND_0512201901_PA11AWAY05,E,E2,H,H2,0,0
MIZZ_VAND_0512201901_PA11AWAY06,H,H2,H,H3,0,0
MIZZ_VAND_0512201901_PA12HOME01,A,A0,A,A1,0,0
MIZZ_VAND_0512201901_PA12HOME02,A,A1,B,B1,0,0
MIZZ_VAND_0512201901_PA12HOME03,B,B1,B,B2,0,0
MIZZ_VAND_0512201901_PA12HOME04,B,B2,B,B3,0,0
MIZZ_VAND_0512201901_PA13AWAY02,A,A0,A,A1,0,0
MIZZ_VAND_0512201901_PA13AWAY04,A,A1,A,A2,0,0
MIZZ_VAND_0512201901_PA13AWAY05,A,A2,A,A3,0,0
MIZZ_VAND_0512201901_PA14HOME03,A,A0,B,B0,0,0
MIZZ_VAND_0512201901_PA14HOME04,B,B0,B,B1,0,0
MIZZ_VAND_0512201901_PA14HOME05,B,B1,B,B2,0,0
MIZZ_VAND_0512201901_PA14HOME06,B,B2,C,C2,0,0
MIZZ_VAND_0512201901_PA14HOME07,C,C2,C,C3,0,0
MIZZ_VAND_0512201901_PA15AWAY01,A,A0,A,A1,0,1
MIZZ_VAND_0512201901_PA15AWAY02,A,A1,A,A1,1,1
MIZZ_VAND_0512201901_PA15AWAY03,A,A1,A,A2,0,0
MIZZ_VAND_0512201901_PA15AWAY04,A,A2,A,A3,0,0
MIZZ_VAND_0512201901_PA16HOME01,A,A0,A,A1,0,0
MIZZ_VAND_0512201901_PA16HOME02,A,A1,A,A2,0,0
MIZZ_VAND_0512201901_PA16HOME03,A,A2,A,A3,0,0
MIZZ_VAND_0512201901_PA17AWAY02,A,A0,A,A1,0,0
MIZZ_VAND_0512201901_PA17AWAY04,A,A1,A,A2,0,0
MIZZ_VAND_0512201901_PA17AWAY06,A,A2,A,A3,0,0
MSST_ARKS_0418201901_PA01AWAY01,A,A0,B,B0,0,0
MSST_ARKS_0418201901_PA01AWAY02,B,B0,B,B1,0,0
MSST_ARKS_0418201901_PA01AWAY03,B,B1,A,A2,0,0
MSST_ARKS_0418201901_PA01AWAY04,A,A2,B,B2,0,0
MSST_ARKS_0418201901_PA01AWAY05,B,B2,B,B3,0,0
MSST_ARKS_0418201901_PA02HOME01,A,A0,A,A1,0,0
MSST_ARKS_0418201901_PA02HOME02,A,A1,A,A2,0,0
MSST_ARKS_0418201901_PA02HOME03,A,A2,A,A3,0,0
MSST_ARKS_0418201901_PA03AWAY01,A,A0,A,A1,0,0
MSST_ARKS_0418201901_PA03AWAY02,A,A1,A,A2,0,0
MSST_ARKS_0418201901_PA03AWAY03,A,A2,A,A3,0,0
MSST_ARKS_0418201901_PA04HOME01,A,A0,A,A1,0,0
MSST_ARKS_0418201901_PA04HOME02,A,A1,A,A2,0,0
MSST_ARKS_0418201901_PA04HOME03,A,A2,A,A3,0,0
MSST_ARKS_0418201901_PA05AWAY01,A,A0,A,A1,0,0
MSST_ARKS_0418201901_PA05AWAY02,A,A1,A,A2,0,0
MSST_ARKS_0418201901_PA05AWAY03,A,A2,A,A3,0,0
MSST_ARKS_0418201901_PA06HOME01,A,A0,A,A1,0,0
MSST_ARKS_0418201901_PA06HOME02,A,A1,A,A2,0,0
MSST_ARKS_0418201901_PA06HOME03,A,A2,A,A3,0,0
MSST_ARKS_0418201901_PA07AWAY01,A,A0,A,A1,0,0
MSST_ARKS_0418201901_PA07AWAY02,A,A1,B,B1,0,0
MSST_ARKS_0418201901_PA07AWAY03,B,B1,B,B2,0,0
MSST_ARKS_0418201901_PA07AWAY04,B,B2,B,B3,0,0
MSST_ARKS_0418201901_PA08HOME01,A,A0,A,A1,0,0
MSST_ARKS_0418201901_PA08HOME02,A,A1,A,A2,0,0
MSST_ARKS_0418201901_PA08HOME03,A,A2,A,A3,0,0
MSST_ARKS_0418201901_PA09AWAY01,A,A0,A,A0,1,1
MSST_ARKS_0418201901_PA09AWAY02,A,A0,A,A1,0,0
MSST_ARKS_0418201901_PA09AWAY03,A,A1,A,A2,0,0
MSST_ARKS_0418201901_PA09AWAY04,A,A2,A,A3,0,0
MSST_ARKS_0418201901_PA10HOME01,A,A0,B,B0,0,0
MSST_ARKS_0418201901_PA10HOME02,B,B0,B,B1,0,0
MSST_ARKS_0418201901_PA10HOME03,B,B1,B,B2,0,0
MSST_ARKS_0418201901_PA10HOME04,B,B2,B,B3,0,0
MSST_ARKS_0418201901_PA11AWAY01,A,A0,A,A1,0,0
